frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,frame_signal_scores,neareast_neighbour_distances,selections
2.503000000000000000e+03,2.757854759150265522e+01,1.390268133647749060e+01,-3.598044347947156225e-03,9.753269241885502083e+01,1.857480474765406120e-01,0.000000000000000000e+00,1.114160546418760056e+01,1.000000000000000000e+00
2.505000000000000000e+03,1.384787170082394603e+01,1.108331007351852371e+01,-3.498392208996099415e-03,9.469296398628314648e+01,2.165393476127582817e-01,0.000000000000000000e+00,1.401714360107880175e+01,1.000000000000000000e+00
2.509000000000000000e+03,3.942747160411298069e+01,7.110351562487508659e+00,-3.361150738789969988e-03,9.078207447428056298e+01,1.665680214507478940e-01,0.000000000000000000e+00,1.740970841840332639e+01,1.000000000000000000e+00
2.514000000000000000e+03,3.842321413260616225e+01,2.449107117200731665e+01,-3.396425111394533146e-03,9.178726753767791990e+01,2.253859537652200817e-01,0.000000000000000000e+00,1.150622744660735108e+01,1.000000000000000000e+00
2.515000000000000000e+03,3.061596843823517133e+01,9.056040513901226774e+00,-3.430136644344749727e-03,9.274792527801335495e+01,1.628221093875302783e-01,0.000000000000000000e+00,1.729720372629487457e+01,1.000000000000000000e+00
2.514000000000000000e+03,4.959492992179400517e+01,2.724534718916161680e+01,-3.325467708363612912e-03,8.976523612912652084e+01,2.165722229069403371e-01,0.000000000000000000e+00,1.150622744660735108e+01,1.000000000000000000e+00
2.519000000000000000e+03,8.527083288239641945e+01,1.620367581528438805e+01,-3.093566434769715306e-03,8.315688183682522094e+01,1.804221625276255514e-01,0.000000000000000000e+00,1.148576387040588820e+01,1.000000000000000000e+00
2.520000000000000000e+03,9.567355956768025749e+01,2.107256164245314167e+01,-3.128764327356825265e-03,8.415989549411679604e+01,1.846171626390683551e-01,0.000000000000000000e+00,9.088140611594383245e+00,1.000000000000000000e+00
2.522000000000000000e+03,3.171903290855932411e+01,7.634097987959973075e+00,-3.303237281771045399e-03,8.913174872857888431e+01,2.040420182330262566e-01,0.000000000000000000e+00,1.223796755509466827e+01,1.000000000000000000e+00
2.524000000000000000e+03,2.118799238108051952e+01,1.386828079632777921e+01,-3.867967034146013207e-03,1.052245205588564545e+02,1.449250534749466635e-01,0.000000000000000000e+00,6.951231219840563469e+00,1.000000000000000000e+00
2.524000000000000000e+03,1.042203533838190879e+02,1.798280190413655788e+01,-3.636494368656715496e-03,9.862838005979506306e+01,3.646706014961839104e-01,0.000000000000000000e+00,6.281653335085485956e+00,1.000000000000000000e+00
2.524000000000000000e+03,1.081511721901408976e+02,2.288258068833257397e+01,-3.600220366044216969e-03,9.759470112759984772e+01,3.267326036181906757e-01,0.000000000000000000e+00,6.281653335085485956e+00,1.000000000000000000e+00
2.525000000000000000e+03,5.294464687785031742e+01,1.402310212225276942e+01,-3.397068396310777647e-03,9.180559884984174346e+01,2.147295413273350162e-01,0.000000000000000000e+00,6.109345355430629176e+00,1.000000000000000000e+00
2.526000000000000000e+03,1.211625389654314660e+02,2.457054324053180494e+01,-4.059371058421153318e-03,1.106788485398117388e+02,1.603313375782231542e-01,0.000000000000000000e+00,1.312039949615720502e+01,1.000000000000000000e+00
2.526000000000000000e+03,9.890131773394301717e+01,1.280266983634697198e+01,-4.170005098474379758e-03,1.138315217534167658e+02,1.576719936373375264e-01,0.000000000000000000e+00,7.424682382728204466e+00,1.000000000000000000e+00
2.526000000000000000e+03,6.571784512776363840e+01,1.477604680493232436e+01,-3.659974409997741786e-03,9.929747699736128652e+01,1.694053022967582089e-01,0.000000000000000000e+00,1.279537100778106229e+01,1.000000000000000000e+00
2.529000000000000000e+03,2.811633846990399732e+01,1.443187279872893392e+01,-3.714320165730914357e-03,1.008461360564597840e+02,1.477751585837934201e-01,0.000000000000000000e+00,6.951231219840563469e+00,1.000000000000000000e+00
2.527000000000000000e+03,5.473936812044342304e+01,2.228660543454502374e+01,-3.888459585266546090e-03,1.058084847435237776e+02,1.429612884760798064e-01,0.000000000000000000e+00,8.456152276944875368e+00,1.000000000000000000e+00
2.529000000000000000e+03,5.306604687611697102e+01,7.914963067487999382e+00,-3.999116450316806022e-03,1.089618083876537469e+02,1.473825104275143794e-01,0.000000000000000000e+00,6.109345355430629176e+00,1.000000000000000000e+00
2.532000000000000000e+03,1.717714224861727601e+01,1.508787829624483834e+01,-3.282509846281412864e-03,8.854109118209996154e+01,2.158792357060936862e-01,0.000000000000000000e+00,1.095884835101685262e+01,1.000000000000000000e+00
2.534000000000000000e+03,8.824740698325109634e+01,2.639871478527456361e+01,-2.640395652832718248e-03,7.024314041769360983e+01,2.952618458812608093e-01,0.000000000000000000e+00,1.451921195308894674e+01,1.000000000000000000e+00
2.537000000000000000e+03,8.054442543979888569e+01,6.865872937915871610e+00,-3.212330800278535500e-03,8.654124015629287214e+01,2.764717065525786888e-01,0.000000000000000000e+00,1.166344644649029760e+01,1.000000000000000000e+00
2.536000000000000000e+03,5.991623535729748085e+01,2.158157580075709703e+01,-3.244298520206004201e-03,8.745220548185515952e+01,1.603738637717593285e-01,0.000000000000000000e+00,2.004014692180260226e+01,1.000000000000000000e+00
2.538000000000000000e+03,9.773046754695607774e+01,1.540421260992236085e+01,-3.461798877200058123e-03,9.365018531803205803e+01,2.062362226537222121e-01,0.000000000000000000e+00,7.659459398638576388e+00,1.000000000000000000e+00
2.540000000000000000e+03,9.045086844661788916e+01,1.302203813735570037e+01,-3.183115457193022840e-03,8.570870769587052962e+01,2.229766456515226425e-01,0.000000000000000000e+00,5.410745763943410225e+00,1.000000000000000000e+00
2.541000000000000000e+03,7.948991683997716962e+01,2.588023627374593261e+01,-3.440057213779705147e-03,9.303062591432967565e+01,2.095754206816831111e-01,0.000000000000000000e+00,1.689602673523538812e+01,1.000000000000000000e+00
2.544000000000000000e+03,2.032605414795891718e+01,1.297910481533157245e+01,-3.302472513753179195e-03,8.910995558387054416e+01,2.158458078990814766e-01,0.000000000000000000e+00,1.353369585000462294e+01,1.000000000000000000e+00
2.544000000000000000e+03,1.156193497634383220e+02,1.750938662301431847e+01,-4.265382829033352238e-03,1.165494448823474727e+02,1.953398546418104731e-01,0.000000000000000000e+00,8.164546039427881041e+00,1.000000000000000000e+00
2.545000000000000000e+03,9.582924475244706741e+01,1.361300178676811790e+01,-4.069473091942131526e-03,1.109667202515308873e+02,1.723042613536460710e-01,0.000000000000000000e+00,5.410745763943410225e+00,1.000000000000000000e+00
2.548000000000000000e+03,2.982159266380103801e+01,2.262253115945797788e+01,-3.731176278051665570e-03,1.013264747819875140e+02,1.768195219556497610e-01,0.000000000000000000e+00,1.353369585000462294e+01,1.000000000000000000e+00
2.549000000000000000e+03,7.524625788791126979e+01,1.072766686015224558e+01,-2.624183085157865986e-03,6.978114040569300869e+01,2.465367884045107649e-01,0.000000000000000000e+00,2.078423695747338940e+01,1.000000000000000000e+00
2.549000000000000000e+03,1.201914287624900197e+02,1.074507544918679258e+01,-3.749313330709130865e-03,1.018433157114105398e+02,2.300336576044580417e-01,0.000000000000000000e+00,8.164546039427881041e+00,1.000000000000000000e+00
2.550000000000000000e+03,8.369643793844186064e+01,8.932937193767942929e+00,-3.027779299391558394e-03,8.128218450672014228e+01,2.278651333351705555e-01,0.000000000000000000e+00,4.795969609789456456e+01,1.000000000000000000e+00
2.551000000000000000e+03,6.874551007844578621e+00,2.287670625056023255e+01,-3.373135772304532588e-03,9.112360493007284390e+01,2.099023100566512756e-01,0.000000000000000000e+00,3.221052027646114624e+01,1.000000000000000000e+00
2.553000000000000000e+03,3.892153231481793085e+01,2.611840419929250245e+01,-3.138990855100548451e-03,8.445131484452932114e+01,2.931944925328444640e-01,0.000000000000000000e+00,1.192804756409571176e+01,1.000000000000000000e+00
2.556000000000000000e+03,1.198178056315644682e+02,2.288536334702800090e+01,-4.002093604990414506e-03,1.090466466145478392e+02,2.406755775228752725e-01,0.000000000000000000e+00,1.926715504472882756e+01,1.000000000000000000e+00
2.557000000000000000e+03,3.401806749910285532e+01,1.524484215677975563e+01,-3.478234901001566945e-03,9.411855302793637179e+01,2.246069613806834786e-01,0.000000000000000000e+00,6.147721332400306160e+00,1.000000000000000000e+00
2.558000000000000000e+03,7.884570358889496333e+01,1.333761660312185882e+01,-3.793491409358650673e-03,1.031022324527667280e+02,1.621785342565819077e-01,0.000000000000000000e+00,9.660219759592857613e+00,1.000000000000000000e+00
2.559000000000000000e+03,1.005549057372950017e+02,2.329027220217068361e+01,-3.655452057902115835e-03,9.916860618773061731e+01,1.843330896942744213e-01,0.000000000000000000e+00,1.040761370541412312e+01,1.000000000000000000e+00
2.562000000000000000e+03,6.927105991358418180e+01,1.205463402550845942e+01,-3.610599053213082738e-03,9.789045647571808217e+01,1.495994578377093376e-01,0.000000000000000000e+00,6.627739375892751639e+00,1.000000000000000000e+00
2.561000000000000000e+03,2.818103222984552758e+01,1.331520570234181200e+01,-3.425102012711325229e-03,9.260445633948927480e+01,1.917120262204627945e-01,0.000000000000000000e+00,6.147721332400306160e+00,1.000000000000000000e+00
2.562000000000000000e+03,1.088361480613090748e+02,1.698634893074027374e+01,-3.475648310945908797e-03,9.404484449140342406e+01,1.857026944118393974e-01,0.000000000000000000e+00,1.040761370541412312e+01,1.000000000000000000e+00
2.563000000000000000e+03,9.910125425391831300e+01,5.844070484581432190e+00,-3.760590921658248272e-03,1.021646865922187573e+02,1.697405255359375476e-01,0.000000000000000000e+00,1.202201600252300118e+01,1.000000000000000000e+00
2.565000000000000000e+03,4.429485391566082342e+01,1.047938596825680690e+01,-4.267330835653352673e-03,1.166049560820455469e+02,2.682642654254429049e-01,0.000000000000000000e+00,7.703233651258169168e+00,1.000000000000000000e+00
2.564000000000000000e+03,4.350937878471918907e+01,2.671766962840714044e+01,-3.949072780761093450e-03,1.075357433497784996e+02,2.493783152839408324e-01,0.000000000000000000e+00,1.530874012141325480e+01,1.000000000000000000e+00
2.566000000000000000e+03,3.734480283738018613e+01,7.157248298748449145e+00,-4.424716522251499404e-03,1.210898834886926920e+02,3.005289018832985048e-01,0.000000000000000000e+00,6.620873260851335651e+00,1.000000000000000000e+00
2.565000000000000000e+03,3.533862358332269338e+01,1.346686061146985125e+01,-4.054990568455102071e-03,1.105540202919072783e+02,3.056021355388124361e-01,0.000000000000000000e+00,6.620873260851335651e+00,1.000000000000000000e+00
2.565000000000000000e+03,8.987125680653953452e+01,1.859055874810015041e+01,-2.770076096705328863e-03,7.393856780630652281e+01,2.469067567568659083e-01,0.000000000000000000e+00,6.410721346123321673e+00,1.000000000000000000e+00
2.567000000000000000e+03,6.274560564035285637e+01,1.089473068353281526e+01,-6.793859516971571637e-03,1.886019589318433134e+02,7.659957556756402663e-02,0.000000000000000000e+00,6.627739375892751639e+00,1.000000000000000000e+00
2.569000000000000000e+03,5.880133895172870950e+01,2.600109558787672981e+01,-3.498988742486388963e-03,9.470996305053994035e+01,2.015989146511238950e-01,0.000000000000000000e+00,8.313654861168934929e+00,1.000000000000000000e+00
2.570000000000000000e+03,9.396118815704735994e+01,1.365398000105534670e+01,-3.715441705803100743e-03,1.008780959247052635e+02,1.758243949755212698e-01,0.000000000000000000e+00,6.410721346123321673e+00,1.000000000000000000e+00
2.571000000000000000e+03,5.166139373775249766e+01,2.174221786105055898e+01,-3.581865967518508935e-03,9.707166662071577434e+01,1.944042700109935851e-01,0.000000000000000000e+00,8.313654861168934929e+00,1.000000000000000000e+00
2.573000000000000000e+03,2.055278558350175189e+01,1.839030418463310923e+01,-3.214094239495193881e-03,8.659149184717847447e+01,2.108002677199950492e-01,0.000000000000000000e+00,1.099450273471830464e+01,1.000000000000000000e+00
2.574000000000000000e+03,9.558491671179885074e+00,1.845806666105345073e+01,-3.461151280484033987e-03,9.363173113504420542e+01,1.869105778024277020e-01,0.000000000000000000e+00,1.099450273471830464e+01,1.000000000000000000e+00
2.583000000000000000e+03,2.364105615264766058e+01,7.603735875667647193e+00,-3.728421197548046923e-03,1.012479648721902521e+02,2.365459781599912326e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.589000000000000000e+03,1.184237066109027552e+02,9.440260748852290718e+00,-2.460795387597892580e-03,6.512517722038307966e+01,2.464051220721072966e-01,0.000000000000000000e+00,6.048918280637620626e+01,1.000000000000000000e+00
2.590000000000000000e+03,3.977137950807287581e+01,1.486855788579433124e+01,-2.792331486912363620e-03,7.457276658030311012e+01,2.300629382545567037e-01,0.000000000000000000e+00,1.915443592280165674e+01,1.000000000000000000e+00
2.592000000000000000e+03,5.859985462921181210e+01,1.838721389816137375e+01,-3.323033745030582343e-03,8.969587690660105750e+01,1.751739910022981350e-01,0.000000000000000000e+00,1.915443592280165674e+01,1.000000000000000000e+00
2.595000000000000000e+03,9.667608201611889740e+01,1.587091804008202978e+01,-3.721767683789574833e-03,1.010583636012559623e+02,1.563130228640851049e-01,0.000000000000000000e+00,1.464450608878961901e+01,1.000000000000000000e+00
2.596000000000000000e+03,3.535079844309504438e+01,1.673341012080058121e+01,-3.208059335097329743e-03,8.641951872360222353e+01,1.772488107199259311e-01,0.000000000000000000e+00,1.442581597094159918e+01,1.000000000000000000e+00
2.595000000000000000e+03,1.183154359546899883e+02,9.650845273589769846e+00,2.482128817645640109e-03,-6.573310343760782359e+01,2.606612758055447676e-01,0.000000000000000000e+00,1.455213486211104446e+01,1.000000000000000000e+00
2.596000000000000000e+03,6.690144907923267326e+00,2.005349201258827208e+01,-2.676353839968014219e-03,7.126781974185735180e+01,2.473405107743135156e-01,0.000000000000000000e+00,1.533092935033506166e+01,1.000000000000000000e+00
2.598000000000000000e+03,6.539367496868909768e+01,1.645059526671063566e+01,-3.127368158690010946e-03,8.412010969622473056e+01,2.221786245156563977e-01,0.000000000000000000e+00,1.604703017435261359e+01,1.000000000000000000e+00
2.599000000000000000e+03,1.233443688733305343e+01,5.799392153385116266e+00,-3.436851670685384282e-03,9.293927943684715842e+01,1.825791172591750833e-01,0.000000000000000000e+00,1.533092935033506166e+01,1.000000000000000000e+00
2.598000000000000000e+03,4.957403777437777848e+01,1.914248242202477002e+01,-3.171244083148761026e-03,8.537041612719940531e+01,1.766546095698192653e-01,0.000000000000000000e+00,1.442581597094159918e+01,1.000000000000000000e+00
2.599000000000000000e+03,1.101207474160046615e+02,2.167630612958223324e+01,-3.859088615255388405e-03,1.049715174740719590e+02,1.767185176292995763e-01,0.000000000000000000e+00,1.455213486211104446e+01,1.000000000000000000e+00
2.602000000000000000e+03,8.252415799613312686e+01,1.914503734824540615e+01,-3.404969996653402914e-03,9.203076611059459822e+01,1.985432617403023459e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.610000000000000000e+03,1.541892992179069033e+01,1.000680671251998355e+01,-3.660689830835526203e-03,9.931786392448292133e+01,2.026564134312667242e-01,0.000000000000000000e+00,1.843217716806993778e+01,1.000000000000000000e+00
2.611000000000000000e+03,9.489543354380145956e+01,1.648086884095605242e+01,-3.311994720712686541e-03,8.938130431886385452e+01,2.201380849318693711e-01,0.000000000000000000e+00,7.932239834889902141e+00,1.000000000000000000e+00
2.613000000000000000e+03,6.335642095338281621e+01,1.875720273784228809e+01,-2.749771524906174328e-03,7.335996035787457004e+01,2.464317426836666325e-01,0.000000000000000000e+00,3.162105329031117051e+01,1.000000000000000000e+00
2.613000000000000000e+03,1.176004929735404261e+02,1.992206433416122735e+01,-3.329210847279278403e-03,8.987190215875486388e+01,2.259325199012928165e-01,0.000000000000000000e+00,6.038093157074044370e+00,1.000000000000000000e+00
2.614000000000000000e+03,7.250655690345147342e+00,2.653025826584326197e+01,-3.815925456336622962e-03,1.037415223037581882e+02,1.924499914051847060e-01,0.000000000000000000e+00,1.843217716806993778e+01,1.000000000000000000e+00
2.614000000000000000e+03,1.024558672671257256e+02,1.408081244298633727e+01,3.335871034575642931e-03,-9.006169360157606718e+01,2.277496533713466720e-01,0.000000000000000000e+00,7.932239834889902141e+00,1.000000000000000000e+00
2.615000000000000000e+03,9.756729405710080982e+01,6.018631938897697431e+00,-3.323334960269189089e-03,8.970446046021464781e+01,2.817452084555610581e-01,0.000000000000000000e+00,9.428515392694666986e+00,1.000000000000000000e+00
2.618000000000000000e+03,1.123350118258886425e+02,1.696685245390153085e+01,-3.465336494403798134e-03,9.375099471623222769e+01,2.332431726923415161e-01,0.000000000000000000e+00,6.038093157074044370e+00,1.000000000000000000e+00
2.620000000000000000e+03,4.412012491493441502e+01,2.379733430580681031e+01,-3.084784481425201924e-03,8.290662767401009603e+01,2.200138843086160145e-01,0.000000000000000000e+00,2.018860145781107462e+01,1.000000000000000000e+00
2.623000000000000000e+03,5.686331033765158338e+01,8.138763039417909795e+00,-3.714491075084015281e-03,1.008510063598421453e+02,1.725196068518647374e-01,0.000000000000000000e+00,2.018860145781107462e+01,1.000000000000000000e+00
2.624000000000000000e+03,9.577924122131567231e+01,1.907293191820505385e+01,-2.982925592014585778e-03,8.000401477062239053e+01,2.481355999376518850e-01,0.000000000000000000e+00,1.859660669940825528e+01,1.000000000000000000e+00
2.627000000000000000e+03,1.142050709902603387e+02,1.655845820421467707e+01,-3.578002370656033042e-03,9.696156797177701492e+01,1.783382590813712421e-01,0.000000000000000000e+00,6.450962891085914919e+00,1.000000000000000000e+00
2.631000000000000000e+03,1.168706517747522611e+02,1.068397088160388009e+01,-3.827839595734260515e-03,1.040810325315688800e+02,1.666638284599933906e-01,0.000000000000000000e+00,6.450962891085914919e+00,1.000000000000000000e+00
2.630000000000000000e+03,9.031971206395029128e+01,2.123762670920843831e+01,-2.980414648623390915e-03,7.993246189262490020e+01,2.419608728234299289e-01,0.000000000000000000e+00,2.043958454577573036e+01,1.000000000000000000e+00
2.631000000000000000e+03,3.902349967666825847e+01,2.729604158700770000e+01,-3.373107982974831495e-03,9.112281303387769071e+01,1.993672337410435924e-01,0.000000000000000000e+00,1.367706919666236232e+01,1.000000000000000000e+00
2.632000000000000000e+03,1.189028293394536995e+01,1.028156230042666408e+01,-3.694582239644302307e-03,1.002836759778489011e+02,2.218127354531211903e-01,0.000000000000000000e+00,1.712319551105694160e+01,1.000000000000000000e+00
2.632000000000000000e+03,1.126808826766940008e+01,2.739344993175297560e+01,-3.069770179737468709e-03,8.247877394355671754e+01,3.351422220573860855e-01,0.000000000000000000e+00,1.712319551105694160e+01,1.000000000000000000e+00
2.633000000000000000e+03,7.440104534922471657e+01,8.416836311210264654e+00,-3.422552281852037082e-03,9.253179815781108175e+01,1.934104042721190853e-01,0.000000000000000000e+00,1.354815975967020414e+01,1.000000000000000000e+00
2.636000000000000000e+03,4.413480143332432704e+01,6.222460427205866118e+00,-3.498522662046238581e-03,9.469668143017842965e+01,1.871495500867397244e-01,0.000000000000000000e+00,1.097787741476037127e+01,1.000000000000000000e+00
2.635000000000000000e+03,4.759732920242898757e+01,1.663997903682135160e+01,-2.920943659246658195e-03,7.823775206277134942e+01,2.404016640136463767e-01,0.000000000000000000e+00,1.097787741476037127e+01,1.000000000000000000e+00
2.636000000000000000e+03,8.242434593670745357e+01,1.933376264404068223e+01,-3.454467179868905054e-03,9.344125824843335693e+01,1.741711016652176536e-01,0.000000000000000000e+00,6.797143355158868694e+00,1.000000000000000000e+00
2.642000000000000000e+03,9.296005283108313222e+01,1.563053753443606020e+01,-3.642576284875903483e-03,9.880169285161211690e+01,2.825437711226311821e-01,0.000000000000000000e+00,7.344575330354163434e+00,1.000000000000000000e+00
2.641000000000000000e+03,8.880197408258497660e+01,2.168472351642694917e+01,-3.533577578827742233e-03,9.569562078997248022e+01,2.618399744234072291e-01,0.000000000000000000e+00,6.797143355158868694e+00,1.000000000000000000e+00
2.641000000000000000e+03,7.262523305973692800e+01,2.397054321006253730e+01,-3.763565368314365951e-03,1.022494476503300547e+02,2.216588314745076005e-01,0.000000000000000000e+00,1.084077244448233657e+01,1.000000000000000000e+00
2.643000000000000000e+03,3.147384559784133629e+01,2.279303770316106892e+01,-3.080167586022561181e-03,8.277506271932779214e+01,2.457692640123819716e-01,0.000000000000000000e+00,4.116823058206220054e+01,1.000000000000000000e+00
2.644000000000000000e+03,1.187677148877267541e+02,9.957554020552800367e+00,-3.189366584743843960e-03,8.588684240355020449e+01,1.781792976287590591e-01,0.000000000000000000e+00,1.540846393181518259e+01,1.000000000000000000e+00
2.647000000000000000e+03,1.035803281480489204e+02,1.255833174221747939e+01,-3.385072509820206705e-03,9.146375912317105872e+01,1.710708526899566984e-01,0.000000000000000000e+00,1.105570876234962086e+01,1.000000000000000000e+00
2.649000000000000000e+03,8.714459573305946094e+01,7.320448679074378795e+00,-3.419838035483941437e-03,9.245445187437333345e+01,2.454326458902007513e-01,0.000000000000000000e+00,1.725018025993631809e+01,1.000000000000000000e+00
2.654000000000000000e+03,4.912793828496411663e+01,1.094996705011658022e+01,-3.527952364052095325e-03,9.553532235076313839e+01,1.794781150869687592e-01,0.000000000000000000e+00,2.803089609923629055e+01,1.000000000000000000e+00
2.654000000000000000e+03,7.122808172911099689e+00,9.046600307940289909e+00,-3.653981176302395582e-03,9.912669133930249643e+01,1.692751849859461810e-01,0.000000000000000000e+00,4.204823136215988200e+01,1.000000000000000000e+00
2.659000000000000000e+03,7.705741927532078250e+01,1.333224069843784854e+01,-3.044756864367852492e-03,8.176598419718837363e+01,2.392781294719980023e-01,0.000000000000000000e+00,2.714554401992266008e+01,1.000000000000000000e+00
2.663000000000000000e+03,5.023730046545944816e+01,1.752291930249247542e+01,-3.988210269264384940e-03,1.086510213563733913e+02,2.920698936476922025e-01,0.000000000000000000e+00,5.955450706555917684e+00,1.000000000000000000e+00
2.664000000000000000e+03,4.500878619244485890e+01,1.467159827267136762e+01,-3.647026570842058345e-03,9.892851003510851626e+01,3.258111212571772608e-01,0.000000000000000000e+00,5.955450706555917684e+00,1.000000000000000000e+00
2.670000000000000000e+03,7.424796644874499307e+00,2.147170804788472509e+01,-3.199774336366385113e-03,8.618342598432202806e+01,2.095621984849013186e-01,0.000000000000000000e+00,1.083006675069564118e+01,1.000000000000000000e+00
2.670000000000000000e+03,2.724725945895268708e+01,2.459662247913049882e+01,-3.369203025496504949e-03,9.101153575577897925e+01,2.369252933251336790e-01,0.000000000000000000e+00,8.494756165566217376e+00,1.000000000000000000e+00
2.672000000000000000e+03,2.555117410149683010e+01,1.201458967910180498e+01,-4.117435902128272276e-03,1.123334882629884817e+02,1.401556341163530117e-01,0.000000000000000000e+00,1.135416890248080257e+01,1.000000000000000000e+00
2.672000000000000000e+03,4.759454790776447197e+01,1.246592379405245232e+01,-3.884206356034091388e-03,1.056872829699464091e+02,3.110161005577403159e-01,0.000000000000000000e+00,4.615236970205972789e+00,1.000000000000000000e+00
2.673000000000000000e+03,1.077444603858220802e+02,2.282570324530734140e+01,-4.147338286906534534e-03,1.131855989467164250e+02,1.588563064820631698e-01,0.000000000000000000e+00,1.240602805923852081e+01,1.000000000000000000e+00
2.673000000000000000e+03,1.822663820716570271e+01,2.069032165967364634e+01,-3.382886573464601639e-03,9.140146777964200453e+01,3.661029010541554385e-01,0.000000000000000000e+00,9.830096330162806595e+00,1.000000000000000000e+00
2.674000000000000000e+03,6.362395263445461779e+01,6.377194972702634246e+00,-3.357535523955356999e-03,9.067905382200186182e+01,1.938641082946085392e-01,0.000000000000000000e+00,1.038032141061714597e+01,1.000000000000000000e+00
2.675000000000000000e+03,3.558445068192698102e+01,2.622515704246824697e+01,-3.605786439691558050e-03,9.775331425683640418e+01,1.648712309839557300e-01,0.000000000000000000e+00,8.494756165566217376e+00,1.000000000000000000e+00
2.677000000000000000e+03,5.324365172909592303e+01,6.397827518017475512e+00,-3.904941113452183293e-03,1.062781491651171422e+02,1.508127293060035345e-01,0.000000000000000000e+00,8.290607118867178826e+00,1.000000000000000000e+00
2.677000000000000000e+03,4.336190014700110851e+01,1.062605824883973327e+01,-3.681878516722432177e-03,9.992166545243038911e+01,1.562942809688340207e-01,0.000000000000000000e+00,4.615236970205972789e+00,1.000000000000000000e+00
2.676000000000000000e+03,6.996868587762905634e+01,1.853587855683703012e+01,-1.859550033608127744e-03,4.799184175314298528e+01,3.848604917926033986e-01,0.000000000000000000e+00,1.130912105195339201e+01,1.000000000000000000e+00
2.678000000000000000e+03,1.162759867696504870e+02,1.381889527751690494e+01,-3.454817110022274495e-03,9.345123000234048050e+01,2.069115467031393818e-01,0.000000000000000000e+00,1.240602805923852081e+01,1.000000000000000000e+00
2.680000000000000000e+03,6.250584156434153726e+01,2.703306478072123653e+01,-3.740814665026923145e-03,1.016011342306041740e+02,2.143710125174110859e-01,0.000000000000000000e+00,8.249918434243490140e+00,1.000000000000000000e+00
2.683000000000000000e+03,5.752708584373598200e+01,2.045483206621439720e+01,-3.593800605154744317e-03,9.741176097478383156e+01,1.935316538266357300e-01,0.000000000000000000e+00,8.249918434243490140e+00,1.000000000000000000e+00
2.683000000000000000e+03,1.481598097074446763e+01,2.561069508289940799e+01,-3.316044034798347993e-03,8.949669524235537210e+01,2.012086740960367104e-01,0.000000000000000000e+00,4.302117389052162366e+01,1.000000000000000000e+00
2.690000000000000000e+03,8.569650357735451962e+01,1.190019958710516690e+01,-3.363822133437785380e-03,9.085819963743182370e+01,2.073238593740882596e-01,0.000000000000000000e+00,7.071144505422000748e+01,1.000000000000000000e+00
2.692000000000000000e+03,1.562042092660861137e+01,2.135805885766970036e+01,-4.429223888812432869e-03,1.212183272643490568e+02,1.422814134506276140e-01,0.000000000000000000e+00,6.833925187135781343e+00,1.000000000000000000e+00
2.696000000000000000e+03,9.816596418044531092e+00,1.774999087921367646e+01,-3.704129810458956472e-03,1.005557474917145697e+02,2.073095107737675802e-01,0.000000000000000000e+00,6.833925187135781343e+00,1.000000000000000000e+00
2.697000000000000000e+03,4.182007815068877932e+01,7.983290650858556603e+00,-3.828591438172299338e-03,1.041024573436259573e+02,2.287598950932636654e-01,0.000000000000000000e+00,2.246295447160856540e+01,1.000000000000000000e+00
2.698000000000000000e+03,2.319873722181565867e+01,2.054633111104310572e+01,-3.518598515001193985e-03,9.526877121213804855e+01,1.920402589829581785e-01,0.000000000000000000e+00,1.367118177715825666e+01,1.000000000000000000e+00
2.700000000000000000e+03,1.205551067476156675e+02,7.587901491487125227e+00,-3.378177414361527731e-03,9.126727364051698999e+01,2.104843460039990122e-01,0.000000000000000000e+00,1.327109969652280519e+01,1.000000000000000000e+00
2.700000000000000000e+03,8.912563133439014962e+01,2.214355638144677840e+01,-3.077757983831184985e-02,8.720519403598600547e+02,2.115771602479588065e-02,0.000000000000000000e+00,2.123305596756904023e+01,1.000000000000000000e+00
2.701000000000000000e+03,1.151226077371850067e+02,1.969616485403080475e+01,-3.673354802021953393e-03,9.967877016447306460e+01,1.520019649655737215e-01,0.000000000000000000e+00,1.327109969652280519e+01,1.000000000000000000e+00
2.705000000000000000e+03,6.794907777525014581e+01,2.369153734993249927e+01,-3.009838749628506761e-03,8.077094320478350653e+01,2.052927104517996426e-01,0.000000000000000000e+00,2.123305596756904023e+01,1.000000000000000000e+00
2.706000000000000000e+03,4.653323633900440370e+01,1.790371328939996332e+01,-3.761899471074862684e-03,1.022019755558365972e+02,1.586798757045329022e-01,0.000000000000000000e+00,2.218416488800286857e+01,1.000000000000000000e+00
2.709000000000000000e+03,9.831051300096456202e+01,1.615194580922507583e+01,-3.687328654673470950e-03,1.000769748302712969e+02,1.884576104130166740e-01,0.000000000000000000e+00,9.295836640356871072e+00,1.000000000000000000e+00
2.711000000000000000e+03,9.535487932282265433e+00,7.538102223613209141e+00,-5.163227703466495393e-03,1.421348025555927279e+02,1.259764608478153303e-01,0.000000000000000000e+00,1.068633940574217966e+01,1.000000000000000000e+00
