frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,frame_signal_scores,neareast_neighbour_distances,selections
3.860000000000000000e+02,7.110718239237927207e+01,3.138050362815791416e+01,-4.169103699602680867e-03,1.326359948514441953e+02,1.266199544948218847e-01,2.039630889892578125e+01,0.000000000000000000e+00,1.265348150774410207e+01,1.000000000000000000e+00
3.870000000000000000e+02,1.364885592939163672e+01,2.020168659240913200e+01,-1.149580141107483643e-03,3.599326093607872679e+01,4.562242990277568522e-01,2.226229476928710938e+01,0.000000000000000000e+00,2.214880539231767287e+01,1.000000000000000000e+00
3.880000000000000000e+02,6.358008930132312031e+01,1.977632570916952304e+01,-3.428863771870702213e-03,1.089439093341571834e+02,2.034389158718193924e-01,2.040345764160156250e+01,0.000000000000000000e+00,1.153237820460287111e+01,1.000000000000000000e+00
3.880000000000000000e+02,1.388722878395468285e+02,1.508214885472223266e+01,-2.068335990495638772e-03,6.539891893659280697e+01,3.783366438774351526e-01,2.077918052673339844e+01,0.000000000000000000e+00,3.514570615044702251e+00,1.000000000000000000e+00
3.880000000000000000e+02,8.753677648276176626e+01,2.010435298382467550e+01,-1.178366770523803968e-03,3.691460449015522016e+01,4.642387078222606211e-01,2.363179206848144531e+01,0.000000000000000000e+00,9.312364340517628847e+00,1.000000000000000000e+00
3.890000000000000000e+02,7.826237196234750115e+01,2.094432346084382957e+01,-2.846213872338934376e-03,9.029564310426063400e+01,2.552042627663942964e-01,1.787684440612792969e+01,0.000000000000000000e+00,3.699812892366127315e+00,1.000000000000000000e+00
3.890000000000000000e+02,1.307815043389749405e+02,2.808839823696762750e+01,1.734048517740612505e-03,-5.469972926151567805e+01,4.537245313238986721e-01,2.114633750915527344e+01,0.000000000000000000e+00,9.681249244229139350e+00,1.000000000000000000e+00
3.910000000000000000e+02,3.285233640719994241e+01,9.165567807021052005e+00,-2.640377287290398244e-03,8.370764670895951554e+01,2.354439556901084529e-01,2.306768226623535156e+01,0.000000000000000000e+00,6.837076089774265064e+00,1.000000000000000000e+00
3.900000000000000000e+02,1.353725556200567155e+02,1.475953298406720293e+01,1.215987703820222776e-03,-3.811869837310722176e+01,4.820680016034134541e-01,1.977215957641601562e+01,0.000000000000000000e+00,3.514570615044702251e+00,1.000000000000000000e+00
3.910000000000000000e+02,3.994066965268875435e+01,2.482611782625133401e+01,-2.662864975392683752e-03,8.442738663333486215e+01,2.038425942264552315e-01,2.253280830383300781e+01,0.000000000000000000e+00,1.024605716667333155e+01,1.000000000000000000e+00
3.920000000000000000e+02,7.571507263549678157e+01,1.826106395458199927e+01,2.307277193428470662e-03,-7.304646022882337775e+01,3.359639642271885496e-01,1.952380561828613281e+01,0.000000000000000000e+00,3.699812892366127315e+00,1.000000000000000000e+00
3.930000000000000000e+02,6.637257814690551072e+01,3.096550588920493396e+01,-1.860730560936493328e-03,5.875430898419738668e+01,2.968259365197311039e-01,2.322487068176269531e+01,0.000000000000000000e+00,1.153237820460287111e+01,1.000000000000000000e+00
3.930000000000000000e+02,1.019876070920967948e+02,2.601922267698044422e+01,-2.416360384375235409e-03,7.653777188547458366e+01,2.553209531987302716e-01,2.036743545532226562e+01,0.000000000000000000e+00,1.561448650409954375e+01,1.000000000000000000e+00
3.950000000000000000e+02,1.406647867846327529e+02,1.910646190846692960e+01,-1.606152567919261328e-03,5.060629729849513581e+01,4.493716153875630948e-01,1.847815704345703125e+01,0.000000000000000000e+00,6.848613127713726989e+00,1.000000000000000000e+00
3.960000000000000000e+02,1.160096907027052424e+02,1.649750133536661423e+01,-2.142247753023725308e-03,6.776453545219216323e+01,2.307324575375695463e-01,2.307021713256835938e+01,0.000000000000000000e+00,5.778828812920998814e+00,1.000000000000000000e+00
3.950000000000000000e+02,1.298578908635119262e+02,1.608333631205832859e+01,-1.292835856973921504e-03,4.057829687374663052e+01,3.999614482772364532e-01,2.449112129211425781e+01,0.000000000000000000e+00,5.671329881807051443e+00,1.000000000000000000e+00
3.970000000000000000e+02,1.561578976613055403e+01,1.192299133316355508e+01,-3.215435764339929451e-03,1.021129422155689923e+02,1.925865340979882046e-01,2.219254493713378906e+01,0.000000000000000000e+00,8.570666891469945980e+00,1.000000000000000000e+00
3.970000000000000000e+02,7.122381261443100797e+00,1.307118249191802306e+01,3.669072502261922809e-03,-1.166320190526703868e+02,2.012176667699085986e-01,1.855014610290527344e+01,0.000000000000000000e+00,3.199518559642316351e+00,1.000000000000000000e+00
3.960000000000000000e+02,2.974550249268475355e+01,2.380618937664623047e+01,-1.780420617957149216e-03,5.618391259557677131e+01,4.187767915215170333e-01,1.891048622131347656e+01,0.000000000000000000e+00,4.819010389091073598e+00,1.000000000000000000e+00
3.970000000000000000e+02,5.353515227478369809e+01,2.976099707398974203e+01,-3.124948936145636926e-03,9.921682490082795880e+01,1.793101146374890265e-01,2.086546707153320312e+01,0.000000000000000000e+00,1.289381031767388741e+01,1.000000000000000000e+00
3.990000000000000000e+02,1.237362212640840511e+02,1.056294133120303158e+01,-2.695289137297481995e-03,8.546515288707979607e+01,2.053830752737572096e-01,2.077524948120117188e+01,0.000000000000000000e+00,8.243154701278619712e+00,1.000000000000000000e+00
3.980000000000000000e+02,3.110133651768598639e+01,1.918184345242984890e+01,-1.992625466475371823e-03,6.297573134234534109e+01,3.026591933772868614e-01,2.332468223571777344e+01,0.000000000000000000e+00,4.819010389091073598e+00,1.000000000000000000e+00
3.980000000000000000e+02,1.256827259706816307e+02,3.048496109156056377e+01,-2.986020200778849096e-03,9.477027810457052226e+01,2.120593330762579054e-01,2.294393157958984375e+01,0.000000000000000000e+00,6.892122706171400992e+00,1.000000000000000000e+00
3.990000000000000000e+02,3.042989408038050314e+01,6.150339206235516443e+00,-1.520893503175470415e-03,4.787749954339054881e+01,3.998879551033847068e-01,2.404123687744140625e+01,0.000000000000000000e+00,7.506784922703541696e+00,1.000000000000000000e+00
4.000000000000000000e+02,7.360328247701590776e+00,1.626184076964475977e+01,-2.271124364693421962e-03,7.188935443380508161e+01,2.781649288699771239e-01,2.181785774230957031e+01,0.000000000000000000e+00,3.199518559642316351e+00,1.000000000000000000e+00
4.000000000000000000e+02,1.103100992090055144e+02,1.745118852411962607e+01,-1.805319503334702801e-03,5.698082519046683814e+01,4.204026784351420076e-01,2.114836692810058594e+01,0.000000000000000000e+00,5.778828812920998814e+00,1.000000000000000000e+00
4.000000000000000000e+02,8.870559420059890954e+01,2.836066533128814626e+01,-2.022424949512482192e-03,6.392949224342144277e+01,2.903310817199584726e-01,2.185489654541015625e+01,0.000000000000000000e+00,1.894310454438227254e+01,1.000000000000000000e+00
4.010000000000000000e+02,1.325414754342232868e+02,2.980753124774613738e+01,-3.586834703496706318e-03,1.139999197992991071e+02,1.781769178962224753e-01,1.912284660339355469e+01,0.000000000000000000e+00,6.892122706171400992e+00,1.000000000000000000e+00
4.020000000000000000e+02,3.152492334338022673e+01,3.110596988362522097e+01,-4.576262172187249913e-03,1.456674904384456397e+02,1.204638690621043784e-01,1.710755157470703125e+01,0.000000000000000000e+00,1.193164770457265078e+01,1.000000000000000000e+00
4.030000000000000000e+02,7.079136421709175409e+01,1.561686642789689827e+01,-3.246921398426222405e-03,1.031206699905675777e+02,2.259291237789559093e-01,1.984215927124023438e+01,0.000000000000000000e+00,2.198463205041337076e+01,1.000000000000000000e+00
4.020000000000000000e+02,4.375628120833540180e+01,2.030273443366499819e+01,-2.888988986014441856e-03,9.166470145040638329e+01,2.140160854112542754e-01,1.933951950073242188e+01,0.000000000000000000e+00,1.270448825081947675e+01,1.000000000000000000e+00
4.060000000000000000e+02,6.577910095830098669e+00,7.488183741104310620e+00,-2.299770108291253595e-03,7.280618880277177141e+01,2.924889146868288048e-01,1.900687980651855469e+01,0.000000000000000000e+00,8.158537509126867704e+00,1.000000000000000000e+00
4.040000000000000000e+02,1.637393266604344078e+01,2.802068810276834299e+01,-2.613531047946278992e-03,8.284840719143279841e+01,2.656447638573746772e-01,1.872632217407226562e+01,0.000000000000000000e+00,1.481605734377601991e+01,1.000000000000000000e+00
4.050000000000000000e+02,1.245294588402760496e+02,2.328651421995026993e+01,-2.764587127416513312e-03,8.768310121243770539e+01,1.882996144317949927e-01,2.089767074584960938e+01,0.000000000000000000e+00,1.033034718576725908e+01,1.000000000000000000e+00
4.070000000000000000e+02,1.151413644591305854e+02,1.602746404936382518e+01,-2.599152017524907713e-03,8.238819259662895433e+01,3.168255406708643251e-01,1.925708961486816406e+01,0.000000000000000000e+00,7.803458807014423293e+00,1.000000000000000000e+00
4.080000000000000000e+02,1.211042517475676448e+02,7.895036145034942443e+00,-2.363963465168918317e-03,7.486075846837623260e+01,3.820628249019993872e-01,1.803596878051757812e+01,0.000000000000000000e+00,1.008426538889726487e+01,1.000000000000000000e+00
4.100000000000000000e+02,2.998483281283465729e+01,1.055322706270120214e+01,-3.106851519524170529e-03,9.863759980613272660e+01,2.152250643216271353e-01,2.163543319702148438e+01,0.000000000000000000e+00,1.961885721729611021e+01,1.000000000000000000e+00
4.110000000000000000e+02,5.586903611486786758e+01,1.676546373885635077e+01,-2.607547064935578605e-03,8.265688410288787225e+01,2.484067700490825148e-01,1.952215957641601562e+01,0.000000000000000000e+00,1.472950584422757814e+01,1.000000000000000000e+00
4.110000000000000000e+02,1.171255965740089522e+01,1.908051547998525521e+01,-2.641566502804827427e-03,8.374570868671942492e+01,2.067999178487133216e-01,2.178966140747070312e+01,0.000000000000000000e+00,4.812216712245249717e+00,1.000000000000000000e+00
4.100000000000000000e+02,7.658972822981480988e+01,3.005288183240825717e+01,-4.237874087040288153e-03,1.348370567493356020e+02,2.126100333391942598e-01,1.957908248901367188e+01,0.000000000000000000e+00,1.064828983318994560e+01,1.000000000000000000e+00
4.120000000000000000e+02,8.838427761569481333e+01,2.062374104581080658e+01,-2.859275625014688106e-03,9.071369696734764432e+01,2.588927672591846418e-01,2.153308677673339844e+01,0.000000000000000000e+00,5.715538956766541112e+00,1.000000000000000000e+00
4.120000000000000000e+02,6.964394180555269998e+01,2.198181453494675353e+01,-2.937116218807659523e-03,9.320505947802705293e+01,2.325800251142697839e-01,2.120528411865234375e+01,0.000000000000000000e+00,6.709078890965385789e+00,1.000000000000000000e+00
4.120000000000000000e+02,1.375006275047571194e+02,2.463040655531774092e+01,-2.794533767785723540e-03,8.864157202440348726e+01,2.082912040768507556e-01,2.094900703430175781e+01,0.000000000000000000e+00,2.342890865448751114e+01,1.000000000000000000e+00
4.130000000000000000e+02,1.098408528011390786e+02,1.272842029550726650e+01,-2.047221051647077784e-03,6.472311516250414343e+01,2.615638288452720728e-01,2.038219261169433594e+01,0.000000000000000000e+00,9.829436204318000136e+00,1.000000000000000000e+00
4.130000000000000000e+02,8.293177857222407567e+01,1.890978662772768359e+01,-2.758917472002304049e-03,8.750163847867439415e+01,3.785424253717214471e-01,1.685556793212890625e+01,0.000000000000000000e+00,5.715538956766541112e+00,1.000000000000000000e+00
4.140000000000000000e+02,1.094676604308158687e+02,2.863490116901586902e+01,-2.364904380563615915e-03,7.489087336377778570e+01,3.286725798705434354e-01,1.886864662170410156e+01,0.000000000000000000e+00,5.283265633568795749e+00,1.000000000000000000e+00
4.160000000000000000e+02,9.557924137890731231e+01,2.095339523124740211e+01,-2.018690260208475928e-03,6.380995994712649377e+01,3.246126167392535677e-01,2.070562934875488281e+01,0.000000000000000000e+00,7.202511744934319893e+00,1.000000000000000000e+00
4.180000000000000000e+02,1.300643913785461621e+02,1.198046423996333587e+01,-1.509432883052800461e-02,4.823082543451463948e+02,2.833339237418530665e-02,1.764065170288085938e+01,0.000000000000000000e+00,1.207316100509129342e+01,1.000000000000000000e+00
4.170000000000000000e+02,6.354894706292619588e+01,1.917774986868946385e+01,-2.556291046286382311e-03,8.101638629721951190e+01,2.770079902097664082e-01,1.932489967346191406e+01,0.000000000000000000e+00,3.446333320714205950e+00,1.000000000000000000e+00
4.180000000000000000e+02,9.958771804385452242e+01,5.837699550627507783e+00,-2.345278124643211237e-03,7.426271630789584322e+01,3.186059951484087049e-01,2.178828048706054688e+01,0.000000000000000000e+00,1.235349362467771250e+01,1.000000000000000000e+00
4.190000000000000000e+02,7.402728898313014838e+00,1.710061454306459439e+01,-1.693962314801726599e-03,5.341673207031947612e+01,3.441265796431669521e-01,2.314022254943847656e+01,0.000000000000000000e+00,1.956320994355105114e+01,1.000000000000000000e+00
4.190000000000000000e+02,1.135013798320754006e+02,2.522286313482698716e+01,-2.615165437955958849e-03,8.290071740387510602e+01,2.391816318331431157e-01,1.942258262634277344e+01,0.000000000000000000e+00,5.283265633568795749e+00,1.000000000000000000e+00
4.220000000000000000e+02,8.195967687357824616e+01,9.619423192810657497e+00,-3.124270438758087326e-03,9.919510894424840330e+01,1.766102663031354769e-01,2.017033195495605469e+01,0.000000000000000000e+00,1.605440099682854083e+01,1.000000000000000000e+00
4.220000000000000000e+02,6.500838944445990819e+01,2.229980708988964722e+01,-3.825555043243627877e-03,1.216403921544294633e+02,2.386790248868815301e-01,1.648018646240234375e+01,0.000000000000000000e+00,3.446333320714205950e+00,1.000000000000000000e+00
4.240000000000000000e+02,1.164787717534332927e+02,1.343770539007958398e+01,-2.537029306001864146e-03,8.039989591222935417e+01,2.381498664176456836e-01,2.186463546752929688e+01,0.000000000000000000e+00,8.030884660044661061e+00,1.000000000000000000e+00
4.230000000000000000e+02,1.392137424915229644e+02,1.985768398212663044e+01,-2.339981757369306251e-03,7.409320101740242137e+01,2.343403768106260276e-01,1.778025817871093750e+01,0.000000000000000000e+00,9.280916846438273637e+00,1.000000000000000000e+00
4.250000000000000000e+02,1.295265273564008908e+02,2.524816911647247508e+01,-2.202043751596313714e-03,6.967836346754110366e+01,2.742452691079644289e-01,2.308831214904785156e+01,0.000000000000000000e+00,7.535591628325201796e+00,1.000000000000000000e+00
4.270000000000000000e+02,1.993088573239316474e+01,1.499157773526841630e+01,-2.576014191473334318e-03,8.164764438656743550e+01,2.219851377230743772e-01,2.332765960693359375e+01,0.000000000000000000e+00,2.980974044053841254e+01,1.000000000000000000e+00
4.260000000000000000e+02,7.985285234451660585e+01,2.553498418734407238e+01,-4.564720463015712985e-03,1.452980870187388405e+02,8.115604644012330837e-02,2.088437271118164062e+01,0.000000000000000000e+00,1.519290787318390024e+01,1.000000000000000000e+00
4.270000000000000000e+02,1.362493317626055216e+02,2.865243733516507163e+01,-2.682721792412392971e-03,8.506292301729280325e+01,1.689972004520409188e-01,2.253935050964355469e+01,0.000000000000000000e+00,7.535591628325201796e+00,1.000000000000000000e+00
4.270000000000000000e+02,1.134659635469909631e+02,5.993372301472223107e+00,-1.535595466792592919e-03,4.834804992339521590e+01,3.528658406749255461e-01,2.212725067138671875e+01,0.000000000000000000e+00,8.030884660044661061e+00,1.000000000000000000e+00
4.290000000000000000e+02,4.777469806783690132e+01,2.563783246455525955e+01,-2.571982014364200802e-03,8.151859070908865590e+01,2.637147152539143224e-01,1.966744613647460938e+01,0.000000000000000000e+00,1.815248872313695472e+01,1.000000000000000000e+00
4.290000000000000000e+02,1.003761679314133630e+02,1.671695434399817870e+01,-2.426344844276776078e-03,7.685733405575091126e+01,2.971311565312395597e-01,1.936495780944824219e+01,0.000000000000000000e+00,1.061345206049445977e+01,1.000000000000000000e+00
4.310000000000000000e+02,8.296644067651394039e+01,6.924391496930916823e+00,-2.209031700834429308e-03,6.990201945357679847e+01,2.792008288162564078e-01,2.182362556457519531e+01,0.000000000000000000e+00,1.433845398733563670e+01,1.000000000000000000e+00
4.320000000000000000e+02,1.089608295341657680e+02,2.295786371737018783e+01,-2.320861435116999740e-03,7.348123685153029783e+01,2.685500392912582024e-01,2.314389038085937500e+01,0.000000000000000000e+00,1.061345206049445977e+01,1.000000000000000000e+00
4.340000000000000000e+02,3.103113898877916199e+01,1.862597991264592423e+01,-2.514183442148733121e-03,7.966869223103498143e+01,2.954343766051651388e-01,1.834556579589843750e+01,0.000000000000000000e+00,8.273802724786927243e+00,1.000000000000000000e+00
4.330000000000000000e+02,8.133534019842838347e+01,2.116976878141623430e+01,-2.419228287756175488e-03,7.662956187087124249e+01,2.271539775689025431e-01,2.146105575561523438e+01,0.000000000000000000e+00,9.532105565565380800e+00,1.000000000000000000e+00
4.350000000000000000e+02,3.368373313916743683e+01,8.398861098707739004e+00,-2.465989060194706886e-03,7.812618503042230600e+01,2.663876053779001829e-01,1.833346939086914062e+01,0.000000000000000000e+00,9.989887466593376786e+00,1.000000000000000000e+00
4.350000000000000000e+02,7.929171507482485026e+01,3.048022703368604169e+01,-3.032516025531239740e-03,9.625842136050859210e+01,1.918035741070666100e-01,2.086203193664550781e+01,0.000000000000000000e+00,9.532105565565380800e+00,1.000000000000000000e+00
4.380000000000000000e+02,5.933224105044389063e+01,5.876355853838670207e+00,-2.232918176967974531e-03,7.066652892417036469e+01,2.074412536798793116e-01,2.209221267700195312e+01,0.000000000000000000e+00,1.550055675419631562e+01,1.000000000000000000e+00
4.390000000000000000e+02,8.755691728447347089e+01,2.025268398417285098e+01,-3.303233455429693995e-03,1.049229911302395379e+02,2.211247498812257684e-01,2.023583984375000000e+01,0.000000000000000000e+00,6.286475345413458093e+00,1.000000000000000000e+00
4.410000000000000000e+02,1.366557326127504837e+02,9.425306247387279512e+00,-2.494651189781050323e-03,7.904354384859333038e+01,2.227486483568565934e-01,2.163575553894042969e+01,0.000000000000000000e+00,1.476779995085451525e+01,1.000000000000000000e+00
4.390000000000000000e+02,9.897075012871788147e+01,1.182173426085875789e+01,-2.208367611111662285e-03,6.988076462806210998e+01,3.399335734043598123e-01,1.932756614685058594e+01,0.000000000000000000e+00,1.153317633995776248e+01,1.000000000000000000e+00
4.410000000000000000e+02,8.338089315547406954e+01,1.464113360122714269e+01,-2.337682147995097728e-03,7.401959982418249240e+01,3.711478147487407009e-01,1.721419525146484375e+01,0.000000000000000000e+00,6.994903518013907195e+00,1.000000000000000000e+00
4.410000000000000000e+02,8.637469722123795179e+01,7.737281314812499033e+00,-2.437564010802876525e-03,7.721641419019253760e+01,2.431446102065233372e-01,2.110132598876953125e+01,0.000000000000000000e+00,7.525027520003966686e+00,1.000000000000000000e+00
4.400000000000000000e+02,1.104346270798711629e+02,1.055932317987996250e+01,-2.646243813526451445e-03,8.389541048130806189e+01,3.135602437058365721e-01,1.679868316650390625e+01,0.000000000000000000e+00,5.969836457212595704e+00,1.000000000000000000e+00
4.400000000000000000e+02,1.112623081779736793e+02,1.647150478447470334e+01,-2.321747161668907301e-03,7.350958537533530546e+01,3.670041540580678552e-01,1.983309745788574219e+01,0.000000000000000000e+00,5.969836457212595704e+00,1.000000000000000000e+00
4.410000000000000000e+02,4.496083313475582344e+01,2.831985701695204583e+01,-1.972050933341386748e-03,6.231722376902092009e+01,3.810557850757742004e-01,2.027123832702636719e+01,0.000000000000000000e+00,9.658588298350577972e+00,1.000000000000000000e+00
4.420000000000000000e+02,1.138090468628926111e+01,3.086830716879920544e+01,-3.676989182152411509e-03,1.168853999497980425e+02,1.251583550673640577e-01,1.950509071350097656e+01,0.000000000000000000e+00,1.556230493364769885e+01,1.000000000000000000e+00
4.420000000000000000e+02,7.822835290827734411e+01,2.584649584188196414e+01,-2.796420017525399950e-03,8.870194324792868201e+01,3.455392618693703399e-01,1.477585220336914062e+01,0.000000000000000000e+00,4.591783472277947808e+00,1.000000000000000000e+00
4.420000000000000000e+02,4.217250601487696571e+01,6.945275850792357986e+00,-1.831020163487569663e-03,5.780339935241195803e+01,2.863982275853256265e-01,2.236664390563964844e+01,0.000000000000000000e+00,1.247770810042243994e+01,1.000000000000000000e+00
4.420000000000000000e+02,1.220378344646850337e+02,7.326504417474953179e+00,-2.120214715273331489e-03,6.705934704633661170e+01,3.077285384740610086e-01,1.969652938842773438e+01,0.000000000000000000e+00,1.204514585904035506e+01,1.000000000000000000e+00
4.430000000000000000e+02,7.483270795697634981e+01,5.929132454269616659e+00,-2.259620686103120876e-03,7.152116821915457479e+01,1.881142652414742322e-01,2.342741775512695312e+01,0.000000000000000000e+00,1.168276159468353548e+01,1.000000000000000000e+00
4.450000000000000000e+02,1.142558228265557432e+02,2.338447310189318173e+01,-2.638276145482654298e-03,8.364039765966066398e+01,2.898569874248057010e-01,1.900158119201660156e+01,0.000000000000000000e+00,5.953332899082337093e+00,1.000000000000000000e+00
4.430000000000000000e+02,1.012734712046205772e+02,2.812851477537153499e+01,-2.031044979230094659e-03,6.420538452318128009e+01,2.941505273778108887e-01,2.103884506225585938e+01,0.000000000000000000e+00,1.382198918518105124e+01,1.000000000000000000e+00
4.450000000000000000e+02,6.250851024381337595e+01,2.568569634757127318e+01,-2.746739735419255653e-03,8.711187839451281434e+01,2.176580166199042488e-01,2.034918022155761719e+01,0.000000000000000000e+00,7.250143251522435328e+00,1.000000000000000000e+00
4.460000000000000000e+02,1.467431292441008495e+01,1.043305226367608540e+01,-4.223386969601753901e-03,1.343733827263679927e+02,1.852432916702367871e-01,1.776502799987792969e+01,0.000000000000000000e+00,6.474094379110960418e+00,1.000000000000000000e+00
4.450000000000000000e+02,6.242103968875589004e+01,1.008275717290812068e+01,-2.287723113054503446e-03,7.242061322020366276e+01,2.646769012117273778e-01,2.045118904113769531e+01,0.000000000000000000e+00,8.396745573938845908e+00,1.000000000000000000e+00
4.460000000000000000e+02,6.188525649502796000e+01,1.846239156843996199e+01,-2.526570877504802880e-03,8.006516392460476084e+01,2.822120224217584683e-01,1.826144790649414062e+01,0.000000000000000000e+00,7.250143251522435328e+00,1.000000000000000000e+00
4.460000000000000000e+02,1.196326288883262379e+02,2.594027614231006140e+01,-2.455508164877963188e-03,7.779073397078704488e+01,3.120308224858132640e-01,2.114066696166992188e+01,0.000000000000000000e+00,5.953332899082337093e+00,1.000000000000000000e+00
4.480000000000000000e+02,8.999144685236336727e+01,1.317687515391729036e+01,-2.118803333155948841e-03,6.701417441436976219e+01,3.315156378575517815e-01,1.643753623962402344e+01,0.000000000000000000e+00,9.853224745573092136e+00,1.000000000000000000e+00
4.460000000000000000e+02,1.019569388072614089e+02,1.284760924656817060e+01,-2.218671405002077632e-03,7.021054738748739510e+01,1.682806115805934866e-01,2.268425941467285156e+01,0.000000000000000000e+00,1.197002146031794645e+01,1.000000000000000000e+00
4.480000000000000000e+02,3.692820963447964289e+01,2.180293166886192679e+01,-2.197219627376673871e-03,6.952396276680086373e+01,2.446543691879699001e-01,2.040296936035156250e+01,0.000000000000000000e+00,4.973950373915098311e+00,1.000000000000000000e+00
4.490000000000000000e+02,1.439367695820435245e+02,2.806239705448987110e+01,-4.179608075482389891e-03,1.329721974289116133e+02,1.407745177326721331e-01,2.054965019226074219e+01,0.000000000000000000e+00,9.421560393808880107e+00,1.000000000000000000e+00
4.490000000000000000e+02,2.907114781138723458e+01,1.152650620906124956e+01,-2.131416185417745086e-03,6.741786079118944031e+01,2.147937024663754135e-01,2.109005355834960938e+01,0.000000000000000000e+00,1.293593215515355688e+01,1.000000000000000000e+00
4.530000000000000000e+02,8.623663215783828662e+00,1.121487218773062899e+01,-2.567360708844710227e-03,8.137068141445665503e+01,2.313300212971561853e-01,2.100535392761230469e+01,0.000000000000000000e+00,1.918052544562198847e+01,1.000000000000000000e+00
4.530000000000000000e+02,8.106638109746391763e+01,1.735170918145599472e+01,-2.146339210403926199e-03,6.789548645133517368e+01,2.490528126733995151e-01,2.388989448547363281e+01,0.000000000000000000e+00,9.853224745573092136e+00,1.000000000000000000e+00
4.530000000000000000e+02,1.351594710230363319e+02,3.148655100258250883e+01,-4.797362316857168435e-03,1.527440116299651720e+02,1.174254527402991410e-01,1.895719146728515625e+01,0.000000000000000000e+00,9.421560393808880107e+00,1.000000000000000000e+00
4.550000000000000000e+02,2.394367161821843126e+01,2.297333578186479386e+01,-2.405446133245809671e-03,7.618845085937461192e+01,2.424785567286814603e-01,2.219435691833496094e+01,0.000000000000000000e+00,1.757119843428655059e+01,1.000000000000000000e+00
4.540000000000000000e+02,9.963130653811478510e+01,2.989605125296180432e+01,-2.460305318281231102e-03,7.794427144480306424e+01,2.172407482650380306e-01,2.007459640502929688e+01,0.000000000000000000e+00,4.416360005372236053e+00,1.000000000000000000e+00
4.560000000000000000e+02,5.810121573704860509e+01,1.764561037784048025e+01,1.195990291820762073e-03,-3.747866211261089830e+01,4.967249961485167287e-01,2.463809967041015625e+01,0.000000000000000000e+00,8.789050697620920616e+00,1.000000000000000000e+00
4.560000000000000000e+02,7.439890737224935435e+01,2.537107434743647616e+01,1.929276708127615741e-03,-6.094819385894115982e+01,3.727157129723589479e-01,2.250557327270507812e+01,0.000000000000000000e+00,6.540857343094238274e+00,1.000000000000000000e+00
4.550000000000000000e+02,8.012427943885159110e+00,3.038565589139124512e+01,-3.761724344929573329e-03,1.195974297223458365e+02,1.363219937674714499e-01,2.217473411560058594e+01,0.000000000000000000e+00,1.757119843428655059e+01,1.000000000000000000e+00
4.560000000000000000e+02,1.202390454827273061e+02,2.282447344255336930e+01,-1.059676022545018217e-03,3.311579379935672307e+01,4.904836467929607480e-01,2.614504241943359375e+01,0.000000000000000000e+00,1.725255592542352190e+01,1.000000000000000000e+00
4.570000000000000000e+02,6.068741310353037477e+01,2.604555057685103847e+01,-2.210758616571562203e-03,6.995729104025095069e+01,2.355773500218633076e-01,2.255678176879882812e+01,0.000000000000000000e+00,7.757859438678329056e+00,1.000000000000000000e+00
4.560000000000000000e+02,5.213979866940464092e+01,3.020016869796698700e+01,-2.158807753345567786e-03,6.829455407060616778e+01,1.972266945604398414e-01,2.418838310241699219e+01,0.000000000000000000e+00,9.503818403503910162e+00,1.000000000000000000e+00
4.570000000000000000e+02,1.382391171374171677e+02,1.451411167752785758e+01,-2.987924455733677234e-03,9.483122560219433694e+01,1.989206652347427218e-01,2.170986938476562500e+01,0.000000000000000000e+00,1.724957729431311293e+01,1.000000000000000000e+00
4.590000000000000000e+02,9.903807025318137391e+01,1.462071822601090254e+01,-3.981889981233124008e-03,1.266440410815216353e+02,2.137118982244764487e-01,1.801610946655273438e+01,0.000000000000000000e+00,6.476599616078734023e+00,1.000000000000000000e+00
4.590000000000000000e+02,9.987150303843550603e+01,2.548622797551800900e+01,-2.558728521298272041e-03,8.109440001177944168e+01,3.879364831935138147e-01,1.993346023559570312e+01,0.000000000000000000e+00,4.416360005372236053e+00,1.000000000000000000e+00
4.600000000000000000e+02,8.240945689942697072e+01,2.622154333643192459e+01,-2.488578837855903118e-03,7.884919242858489952e+01,1.791758589673961843e-01,2.084609794616699219e+01,0.000000000000000000e+00,8.055569578161961175e+00,1.000000000000000000e+00
4.650000000000000000e+02,1.348373603130351910e+02,5.807708802552419947e+00,-3.082906046760639906e-03,9.787120209207851929e+01,1.651692719424445732e-01,2.138043975830078125e+01,0.000000000000000000e+00,1.993600533077520254e+01,1.000000000000000000e+00
4.630000000000000000e+02,6.224081431823438493e+01,8.516056729288679961e+00,-2.134617040897230592e-03,6.752030722633486448e+01,2.861314391921750966e-01,2.181131744384765625e+01,0.000000000000000000e+00,9.144994187465036006e+00,1.000000000000000000e+00
4.620000000000000000e+02,6.131545924979163686e+01,1.831315501606544061e+01,-2.352602785781469051e-03,7.449714907971949174e+01,2.602239211993737644e-01,1.982080841064453125e+01,0.000000000000000000e+00,7.757859438678329056e+00,1.000000000000000000e+00
4.620000000000000000e+02,1.040686860481244196e+02,1.869984157676419301e+01,-2.204046951640512789e-03,6.974247779720285223e+01,2.998808080405028775e-01,1.904741096496582031e+01,0.000000000000000000e+00,6.476599616078734023e+00,1.000000000000000000e+00
4.640000000000000000e+02,5.125519901661198929e+01,6.367069261735167629e+00,-1.095558971159041805e-03,3.426426182347508131e+01,4.406684254110850851e-01,2.362564277648925781e+01,0.000000000000000000e+00,1.119383270783256634e+01,1.000000000000000000e+00
