frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,frame_signal_scores,neareast_neighbour_distances,selections
1.073000000000000000e+03,1.050113638112067491e+02,2.779717833302839480e+01,-1.228580394142696729e-03,3.852173944781237935e+01,3.862014360438877913e-01,2.847572135925292969e+01,0.000000000000000000e+00,2.103287049522465679e+01,1.000000000000000000e+00
1.074000000000000000e+03,8.195639619345006111e+01,2.417576876746484515e+01,-3.092482339071860563e-03,9.817770046899143210e+01,1.583892218796408846e-01,2.193841934204101562e+01,0.000000000000000000e+00,5.199027114067760635e+00,1.000000000000000000e+00
1.076000000000000000e+03,1.510123942718297840e+01,6.076364731205127434e+00,-2.996638875621919842e-03,9.511013892946969861e+01,2.999731662304916391e-01,1.959410095214843750e+01,0.000000000000000000e+00,1.372942930451726973e+01,1.000000000000000000e+00
1.076000000000000000e+03,1.136635244016667023e+01,3.084903714489903948e+01,-3.423478966258690012e-03,1.087715634902297381e+02,9.866213537034851377e-02,2.112623786926269531e+01,0.000000000000000000e+00,2.505263817089879197e+01,1.000000000000000000e+00
1.076000000000000000e+03,1.016203248242542116e+02,6.922662343320393319e+00,-1.787746000885810736e-03,5.641836846899131785e+01,2.410089152647131305e-01,2.616213417053222656e+01,0.000000000000000000e+00,1.267634712836738231e+01,1.000000000000000000e+00
1.079000000000000000e+03,1.074476133521759635e+02,2.339055896278162905e+01,-3.283454778197498081e-03,1.042899556847729059e+02,1.394388175429105425e-01,1.811407089233398438e+01,0.000000000000000000e+00,5.983913486453033670e+00,1.000000000000000000e+00
1.082000000000000000e+03,1.015071398979145982e+02,2.411027818065102934e+01,-3.626442566511815877e-03,1.152676072646133747e+02,1.332818417306967929e-01,1.809133148193359375e+01,0.000000000000000000e+00,5.983913486453033670e+00,1.000000000000000000e+00
1.082000000000000000e+03,1.251543375960150684e+02,7.193509612009840737e+00,-2.957248953719111492e-03,9.384942687750039170e+01,3.360292180462616241e-01,1.937854766845703125e+01,0.000000000000000000e+00,2.399734341794308534e+01,1.000000000000000000e+00
1.084000000000000000e+03,6.119604635785657365e+01,1.980754556874368433e+01,-3.604663676061817777e-03,1.145705530857150336e+02,1.152076432950520646e-01,1.948723602294921875e+01,0.000000000000000000e+00,5.449303228233588925e+00,1.000000000000000000e+00
1.086000000000000000e+03,2.969817201315742494e+01,1.503834186801233486e+01,-1.880564996089105229e-03,5.938912901513323561e+01,3.397426214790050247e-01,2.447526550292968750e+01,0.000000000000000000e+00,3.762904699883651727e+00,1.000000000000000000e+00
1.086000000000000000e+03,1.904062338046382763e+01,2.629690655714263414e+01,-3.423549369566491248e-03,1.087738168153026379e+02,1.445191447334105428e-01,1.895702934265136719e+01,0.000000000000000000e+00,8.704371267547390545e+00,1.000000000000000000e+00
1.086000000000000000e+03,9.150283307376106734e+00,8.286177670218284774e+00,-3.773786967326387288e-03,1.199835054670894152e+02,8.327084708790055689e-02,2.035217475891113281e+01,0.000000000000000000e+00,1.204447985731418136e+01,1.000000000000000000e+00
1.086000000000000000e+03,1.615375158192594540e+01,1.808520451785070549e+01,-2.788869585324108436e-03,8.846028445771241877e+01,1.717910973277018138e-01,2.335299301147460938e+01,0.000000000000000000e+00,8.704371267547390545e+00,1.000000000000000000e+00
1.088000000000000000e+03,4.376165254273344374e+01,2.644210762796994629e+01,-3.076777932150626376e-03,9.767506593411009419e+01,1.804203093284535431e-01,2.148236846923828125e+01,0.000000000000000000e+00,9.390351263596222964e+00,1.000000000000000000e+00
1.087000000000000000e+03,7.409477680249505482e+00,2.847233488427824355e+01,-2.456893984483626055e-03,7.783508845016442024e+01,2.303256958686658029e-01,2.385391426086425781e+01,0.000000000000000000e+00,1.183283730582476068e+01,1.000000000000000000e+00
1.088000000000000000e+03,3.255912398102339012e+01,8.613511022039594067e+00,1.372975111151095943e-03,-4.314323020431492495e+01,3.789928327795544227e-01,2.746540260314941406e+01,0.000000000000000000e+00,7.033029045994260819e+00,1.000000000000000000e+00
1.088000000000000000e+03,2.597514199478234076e+01,1.449199100758975334e+01,1.902615541110158496e-03,-6.009487775789861530e+01,3.278408169026825192e-01,2.287640953063964844e+01,0.000000000000000000e+00,3.762904699883651727e+00,1.000000000000000000e+00
1.089000000000000000e+03,6.595455296249508592e+01,2.503352678401703457e+01,-3.055545001342170087e-03,9.699548571471029845e+01,1.791527264958625576e-01,2.016997718811035156e+01,0.000000000000000000e+00,3.821844263724717194e+00,1.000000000000000000e+00
1.088000000000000000e+03,1.367521791395865591e+02,2.687092330763446313e+01,-2.790810229305530198e-03,8.852239662086920191e+01,2.576472332260317799e-01,1.923968887329101562e+01,0.000000000000000000e+00,5.785811639427881659e+01,1.000000000000000000e+00
1.089000000000000000e+03,7.425612773102560027e+01,3.111238623350679688e+01,-1.767269672974161772e-03,5.576300404755409801e+01,2.799483057295595323e-01,2.530042076110839844e+01,0.000000000000000000e+00,1.028925049963083715e+01,1.000000000000000000e+00
1.090000000000000000e+03,7.590363156800870570e+01,7.706413102507422508e+00,2.389178016026512631e-03,-7.566777423828806093e+01,2.188712280912701313e-01,2.346492195129394531e+01,0.000000000000000000e+00,1.465195097692579473e+01,1.000000000000000000e+00
1.092000000000000000e+03,4.182920945748247021e+01,7.355533923563654319e+00,-3.766240431327332917e-03,1.197419713785450597e+02,2.408689440385510805e-01,1.749778556823730469e+01,0.000000000000000000e+00,3.360376812848336225e+00,1.000000000000000000e+00
1.094000000000000000e+03,9.509398726840409211e+00,1.652187665179439335e+01,-4.268881381257621371e-03,1.358294748002066967e+02,1.366209712499159012e-01,1.943322563171386719e+01,0.000000000000000000e+00,1.675248957538589778e+01,1.000000000000000000e+00
1.093000000000000000e+03,6.245389213842468479e+01,2.349994686403103472e+01,4.014242701132389457e-03,-1.276795207656812323e+02,2.889589650355051109e-01,1.871772384643554688e+01,0.000000000000000000e+00,3.821844263724717194e+00,1.000000000000000000e+00
1.094000000000000000e+03,4.301980194526920798e+01,1.517005235672649022e+01,-2.258607148185175651e-03,7.148872897057128739e+01,2.439054511102363154e-01,2.435754394531250000e+01,0.000000000000000000e+00,7.904695365048292288e+00,1.000000000000000000e+00
1.095000000000000000e+03,4.489505708725206290e+01,5.979775719748422702e+00,3.547143046641928164e-03,-1.127295504321569695e+02,2.059889628346437407e-01,1.994738769531250000e+01,0.000000000000000000e+00,3.360376812848336225e+00,1.000000000000000000e+00
1.098000000000000000e+03,9.385569615545000488e+01,6.453250447097705234e+00,-3.446651181796431002e-03,1.095132123686241243e+02,1.763121904617774849e-01,1.808301925659179688e+01,0.000000000000000000e+00,1.714589309162120401e+01,1.000000000000000000e+00
1.098000000000000000e+03,2.612267373140947768e+01,1.436665030730669201e+01,-1.867414963678258686e-03,5.896824967485306956e+01,3.108185420214036876e-01,2.349443626403808594e+01,0.000000000000000000e+00,1.675248957538589778e+01,1.000000000000000000e+00
1.098000000000000000e+03,6.503184682449754916e+01,1.470392552607083658e+01,1.476951642599814291e-03,-4.647109834893337421e+01,3.617481944079633527e-01,2.767918014526367188e+01,0.000000000000000000e+00,9.166015587009228582e+00,1.000000000000000000e+00
1.100000000000000000e+03,1.173955540920729845e+02,7.266233015740812817e+00,-2.934842212257372709e-03,9.313227772762709833e+01,1.456774540824794517e-01,2.097005653381347656e+01,0.000000000000000000e+00,7.855283128458027342e+00,1.000000000000000000e+00
1.100000000000000000e+03,1.153204423910573269e+02,1.518361120081163307e+01,-2.002190634065140282e-03,6.328187366192855023e+01,3.299091734883013993e-01,2.349761390686035156e+01,0.000000000000000000e+00,5.743144217594592149e+00,1.000000000000000000e+00
1.100000000000000000e+03,9.000571964332090147e+01,2.986873964727204367e+01,1.342150129675938244e-03,-4.215664724679219688e+01,4.090647833456838578e-01,2.663733673095703125e+01,0.000000000000000000e+00,7.699272250554757946e+00,1.000000000000000000e+00
1.101000000000000000e+03,1.209875481445592413e+02,1.425215111969398585e+01,-3.326763883859358908e-03,1.056761049541886166e+02,1.843224759663920631e-01,2.010988807678222656e+01,0.000000000000000000e+00,5.743144217594592149e+00,1.000000000000000000e+00
1.104000000000000000e+03,2.173600288260293922e+01,1.099994631287126445e+01,-3.054479543399660040e-03,9.696138471617815924e+01,1.533495827832026537e-01,2.283938789367675781e+01,0.000000000000000000e+00,5.727921167601813579e+01,1.000000000000000000e+00
1.106000000000000000e+03,7.888314318912006229e+01,7.112473481668695641e+00,-2.711695657084988494e-03,8.599025921448044585e+01,1.417898074176712209e-01,1.920566177368164062e+01,0.000000000000000000e+00,1.777697438353867909e+01,1.000000000000000000e+00
1.110000000000000000e+03,8.246948267762665097e+00,1.630353406409730965e+01,-3.426711357849869348e-03,1.088750192687341780e+02,1.171591265357107003e-01,2.088720130920410156e+01,0.000000000000000000e+00,1.101760881760978350e+01,1.000000000000000000e+00
1.110000000000000000e+03,1.541335918466242205e+01,3.117436760349279723e+01,-2.912061599465663817e-03,9.240316246894195729e+01,1.625762782295328002e-01,2.237768173217773438e+01,0.000000000000000000e+00,9.779632223499643118e+00,1.000000000000000000e+00
1.110000000000000000e+03,1.408773507986532820e+02,8.894760825174497398e+00,-3.130418827878299597e-03,9.939189400726971257e+01,1.185584432966733104e-01,2.097791481018066406e+01,0.000000000000000000e+00,1.520505452659334900e+01,1.000000000000000000e+00
1.111000000000000000e+03,5.647195877409217246e+01,1.640975857423772055e+01,1.230068496875946164e-03,-3.856936759632724687e+01,4.743508538523323326e-01,2.400341796875000000e+01,0.000000000000000000e+00,9.659886834186851345e+00,1.000000000000000000e+00
1.111000000000000000e+03,1.278664905504088409e+02,1.676312779407786024e+01,1.316454319796373298e-03,-4.133422832247415357e+01,3.465043472850579676e-01,2.529152107238769531e+01,0.000000000000000000e+00,1.520505452659334900e+01,1.000000000000000000e+00
1.112000000000000000e+03,6.239132332887214716e+01,2.404353463310340899e+01,-3.068705631606694594e-03,9.741670424941409578e+01,2.400885214524866029e-01,2.057616996765136719e+01,0.000000000000000000e+00,7.539116698653838711e+00,1.000000000000000000e+00
1.112000000000000000e+03,4.346238745964451056e+01,2.469231245237390127e+01,-1.466786378022650814e-03,4.614574935241827802e+01,3.508363709967760036e-01,2.801694869995117188e+01,0.000000000000000000e+00,1.034250465959093113e+01,1.000000000000000000e+00
1.113000000000000000e+03,1.785060328757575121e+01,2.170330390347859151e+01,-9.946741548499458789e-04,3.103534697323977909e+01,4.894322082514208638e-01,2.748616218566894531e+01,0.000000000000000000e+00,9.779632223499643118e+00,1.000000000000000000e+00
1.114000000000000000e+03,7.562807904568595063e+01,1.310862687609998467e+01,-3.270284773623657795e-03,1.038684371163507763e+02,1.236825617285899348e-01,2.072422027587890625e+01,0.000000000000000000e+00,1.716927224901441562e+01,1.000000000000000000e+00
1.114000000000000000e+03,4.369172688844184904e+01,1.435235084412510531e+01,-3.168495980968113936e-03,1.006105896402150250e+02,2.147623857034040018e-01,2.186653518676757812e+01,0.000000000000000000e+00,1.034250465959093113e+01,1.000000000000000000e+00
1.115000000000000000e+03,1.091202711573438791e+02,1.666688098664387496e+01,-2.900671976349145260e-03,9.203862670860678463e+01,1.628802719800814813e-01,2.000381469726562500e+01,0.000000000000000000e+00,1.556203505326783798e+01,1.000000000000000000e+00
1.116000000000000000e+03,9.367228250219285712e+01,1.478630088745579130e+01,-3.308744104307838590e-03,1.050993647080290572e+02,1.197481991685838132e-01,1.969105720520019531e+01,0.000000000000000000e+00,1.556203505326783798e+01,1.000000000000000000e+00
1.117000000000000000e+03,1.385551718296044612e+02,2.056721429847146254e+01,1.349651762823214640e-03,-4.239674417670130424e+01,4.947253432921742133e-01,2.480347442626953125e+01,0.000000000000000000e+00,5.310484921518893842e+00,1.000000000000000000e+00
1.120000000000000000e+03,7.715329446735290730e+01,1.424727952773929474e+01,-4.254616186944826933e-03,1.353729036387253757e+02,1.153354984257988214e-01,1.993875503540039062e+01,0.000000000000000000e+00,6.131399506377141151e+00,1.000000000000000000e+00
1.120000000000000000e+03,1.367312014597537484e+02,1.557979189891613814e+01,-2.769457529546268722e-03,8.783898308186790871e+01,1.589562646555590097e-01,2.442652130126953125e+01,0.000000000000000000e+00,5.310484921518893842e+00,1.000000000000000000e+00
1.122000000000000000e+03,1.159146709129688730e+02,1.374848998091126262e+01,-2.653653204598904834e-03,8.413255511555853161e+01,1.663610614894915907e-01,2.188884925842285156e+01,0.000000000000000000e+00,1.221027513329561387e+01,1.000000000000000000e+00
1.121000000000000000e+03,1.250831837390245909e+02,2.542242871442626040e+01,3.305831823593735706e-03,-1.050061543837220768e+02,1.467169744495396833e-01,2.185868072509765625e+01,0.000000000000000000e+00,1.387940260386255709e+01,1.000000000000000000e+00
1.122000000000000000e+03,1.794415289679821868e+01,8.009869339048584891e+00,-3.865221477721083893e-03,1.229099542553082216e+02,9.650240718774005799e-02,1.884505081176757812e+01,0.000000000000000000e+00,3.080188808060509587e+01,1.000000000000000000e+00
1.121000000000000000e+03,4.360672128318347518e+01,2.504480089582985514e+01,1.035344647617565152e-03,-3.233704491816544646e+01,4.987971228052180406e-01,2.655123710632324219e+01,0.000000000000000000e+00,3.080188808060509587e+01,1.000000000000000000e+00
1.123000000000000000e+03,1.279761155191659299e+02,1.184786565127188851e+01,-2.955730329784125952e-03,9.380082186878853179e+01,1.242583206712891686e-01,1.963455963134765625e+01,0.000000000000000000e+00,9.517289705842445713e+00,1.000000000000000000e+00
1.124000000000000000e+03,1.042174646304369361e+02,2.207352725095462986e+01,-3.668779534047318571e-03,1.166226423252956295e+02,9.547544366799742832e-02,1.787075805664062500e+01,0.000000000000000000e+00,1.435725880395403742e+01,1.000000000000000000e+00
1.127000000000000000e+03,9.001045610627340920e+01,1.283334736939720067e+01,-3.697368152690434871e-03,1.175376483555554046e+02,1.660195017594284783e-01,2.092237663269042969e+01,0.000000000000000000e+00,1.255790413465030042e+01,1.000000000000000000e+00
1.128000000000000000e+03,7.749234632857603344e+01,1.705155418021207581e+01,-2.166853091318698098e-03,6.855205279248529848e+01,2.705411942796444036e-01,2.334853553771972656e+01,0.000000000000000000e+00,3.520527948968027676e+00,1.000000000000000000e+00
1.128000000000000000e+03,4.334691401713160275e+01,2.855562833394528965e+01,-2.516039366250920513e-03,7.972809285358358977e+01,1.922838638880522977e-01,2.233087348937988281e+01,0.000000000000000000e+00,1.431024050136139003e+01,1.000000000000000000e+00
1.129000000000000000e+03,4.438035542063374095e+01,1.428275258753975230e+01,-2.465737675209851102e-03,7.811813921401085281e+01,2.469443852223207614e-01,2.622923660278320312e+01,0.000000000000000000e+00,1.376747282754963386e+01,1.000000000000000000e+00
1.131000000000000000e+03,1.194089170462150662e+01,2.585457295426876811e+01,-3.744487466715739742e-03,1.190457469808535791e+02,9.132198998994034422e-02,2.103022575378417969e+01,0.000000000000000000e+00,1.830476101055725024e+01,1.000000000000000000e+00
1.132000000000000000e+03,1.305113250481027762e+02,2.801103732897407994e+01,-4.664623850647492236e-03,1.484955903072885235e+02,7.998160777360385776e-02,1.794622039794921875e+01,0.000000000000000000e+00,3.738013050759835210e+01,1.000000000000000000e+00
1.133000000000000000e+03,3.186402082319477813e+01,8.548236365375064594e+00,-1.282540841165505938e-03,4.024879506521527617e+01,4.847217523582334486e-01,2.583793449401855469e+01,0.000000000000000000e+00,7.339312757860220415e+00,1.000000000000000000e+00
1.135000000000000000e+03,5.521175767321187067e+01,3.066467011085763517e+01,-3.568791036162005659e-03,1.134224150018356738e+02,9.680954067514124795e-02,2.182046508789062500e+01,0.000000000000000000e+00,8.078057414533857283e+00,1.000000000000000000e+00
1.136000000000000000e+03,3.476328635315703508e+01,1.529062252640607333e+01,-3.345705499680744297e-03,1.062823494501466257e+02,1.438072341809171206e-01,2.155026054382324219e+01,0.000000000000000000e+00,6.807122953071302440e+00,1.000000000000000000e+00
1.136000000000000000e+03,5.968852462110787371e+01,2.394056650615824466e+01,-3.527320473974080491e-03,1.120951100713698878e+02,1.549071789231942775e-01,1.984618949890136719e+01,0.000000000000000000e+00,8.078057414533857283e+00,1.000000000000000000e+00
1.137000000000000000e+03,4.311326548489613231e+01,1.477251962368146110e+01,2.139137663303616616e-03,-6.766499406182023790e+01,2.939445209774828038e-01,2.548249626159667969e+01,0.000000000000000000e+00,8.366037420325710627e+00,1.000000000000000000e+00
1.137000000000000000e+03,9.387389611062596373e+01,2.059666226316971205e+01,-3.709452870094399977e-03,1.179244312720946652e+02,1.161750498694421596e-01,1.918516349792480469e+01,0.000000000000000000e+00,1.945100428791919356e+01,1.000000000000000000e+00
1.140000000000000000e+03,2.615630132516202266e+01,1.589156421162200594e+01,-2.729567203495653505e-03,8.656225511746414725e+01,2.174989979573760390e-01,2.268582916259765625e+01,0.000000000000000000e+00,5.282466697405311606e+00,1.000000000000000000e+00
1.142000000000000000e+03,5.570853797359400517e+01,2.647071380965043019e+01,-3.008894913626766060e-03,9.550240512538215398e+01,1.685212179760233742e-01,2.151037216186523438e+01,0.000000000000000000e+00,1.013389789914018202e+01,1.000000000000000000e+00
1.142000000000000000e+03,7.592300698358219790e+01,2.808713269947962488e+01,-3.751282245682134239e-03,1.192632203679432479e+02,8.613717304622625637e-02,2.046485137939453125e+01,0.000000000000000000e+00,1.500166526680733980e+01,1.000000000000000000e+00
1.142000000000000000e+03,1.514536700524102741e+01,1.528203511534344727e+01,-1.212317533840878703e-03,3.800123107938798483e+01,4.382099787427701232e-01,2.349552154541015625e+01,0.000000000000000000e+00,1.102779217780350507e+01,1.000000000000000000e+00
1.143000000000000000e+03,5.948964688391007627e+01,1.706863414403781576e+01,-4.139083041353361705e-03,1.316751550265683193e+02,2.306278229825964310e-01,2.021686744689941406e+01,0.000000000000000000e+00,3.675555504978524901e+00,1.000000000000000000e+00
1.143000000000000000e+03,6.316465292614781646e+01,1.713218616756216761e+01,4.104726445761532234e-03,-1.305755393879760788e+02,2.545850411570957927e-01,1.875903129577636719e+01,0.000000000000000000e+00,3.675555504978524901e+00,1.000000000000000000e+00
1.145000000000000000e+03,1.155120090894796618e+02,1.362865006616460306e+01,-6.957294336814841794e-03,2.218746977916175638e+02,3.084502031380154108e-02,1.823821830749511719e+01,0.000000000000000000e+00,1.118549735987609495e+01,1.000000000000000000e+00
1.144000000000000000e+03,3.042726342381981297e+01,1.900015507582797625e+01,-3.467155213119584890e-03,1.101694634641921340e+02,1.623851776854443596e-01,1.935622024536132812e+01,0.000000000000000000e+00,5.282466697405311606e+00,1.000000000000000000e+00
1.145000000000000000e+03,8.171184540229639026e+01,8.460529991817079321e+00,-3.324863302347286480e-03,1.056152750286068454e+02,1.214942229283292319e-01,2.167384147644042969e+01,0.000000000000000000e+00,1.152603557104455057e+01,1.000000000000000000e+00
1.146000000000000000e+03,1.179219179605357226e+02,2.455145604361382183e+01,-3.258352464325427883e-03,1.034865321667237623e+02,1.058633335663181629e-01,2.180599021911621094e+01,0.000000000000000000e+00,8.649066669551030984e+00,1.000000000000000000e+00
1.145000000000000000e+03,1.052484204121758182e+02,2.764921358749771940e+01,-2.881951539508386100e-03,9.143946125706034422e+01,1.434930271837885352e-01,2.071186828613281250e+01,0.000000000000000000e+00,1.304659503123225406e+01,1.000000000000000000e+00
1.145000000000000000e+03,4.847020423595651550e+01,1.048178746838626907e+01,-3.898087654399889045e-03,1.239618676138408659e+02,9.335594446314010586e-02,2.230923271179199219e+01,0.000000000000000000e+00,1.238330173291497083e+01,1.000000000000000000e+00
1.146000000000000000e+03,9.687571201805758392e+01,1.274852874202666264e+01,-3.265588984980813316e-03,1.037181439182545262e+02,2.888318207416920025e-01,1.732958412170410156e+01,0.000000000000000000e+00,1.264874561358560889e+01,1.000000000000000000e+00
1.146000000000000000e+03,7.147619762715227409e+01,1.375968186812441729e+01,-3.518253938603105226e-03,1.118049269519415674e+02,1.501595300861550131e-01,1.909662628173828125e+01,0.000000000000000000e+00,8.969702367777951935e+00,1.000000000000000000e+00
1.148000000000000000e+03,5.567304422869880653e+01,2.653010332786093173e+01,2.943421967272101709e-03,-9.340688097707506188e+01,1.433998075910051240e-01,2.074727821350097656e+01,0.000000000000000000e+00,6.940165489909889018e+00,1.000000000000000000e+00
1.150000000000000000e+03,8.630519612121666739e+01,2.812752799239178714e+01,1.515488100832775237e-03,-4.770449448143602922e+01,2.745276418765669746e-01,2.529770278930664062e+01,0.000000000000000000e+00,8.734328221705354167e+00,1.000000000000000000e+00
1.149000000000000000e+03,6.019502239608544869e+01,6.497468088576750844e+00,-1.101488245783380920e-03,3.445403391789010072e+01,4.105467352672240722e-01,3.014777565002441406e+01,0.000000000000000000e+00,1.238330173291497083e+01,1.000000000000000000e+00
1.151000000000000000e+03,4.295037084223827151e+01,7.516153428146436610e+00,-3.432214002228157167e-03,1.090511366548647061e+02,1.281709371647329343e-01,1.810761451721191406e+01,0.000000000000000000e+00,1.727471351527017518e+01,1.000000000000000000e+00
1.150000000000000000e+03,8.611414443903026950e+01,1.939528951997176520e+01,-2.146246695942473446e-03,6.789252543768242276e+01,2.507151633601181207e-01,2.804925346374511719e+01,0.000000000000000000e+00,7.282543675647049852e+00,1.000000000000000000e+00
1.151000000000000000e+03,1.265498280163428007e+02,2.394687162168279215e+01,-1.689548759176501746e-03,5.327547200937070926e+01,2.836819642735516345e-01,2.655610275268554688e+01,0.000000000000000000e+00,8.649066669551030984e+00,1.000000000000000000e+00
1.152000000000000000e+03,8.630419192037858522e+01,1.211522603518401198e+01,-1.807165572320930998e-03,5.703991039062151458e+01,3.046341600764912450e-01,2.660932350158691406e+01,0.000000000000000000e+00,3.468873397071623010e+00,1.000000000000000000e+00
1.152000000000000000e+03,6.222266567775339041e+01,2.423481338943914309e+01,3.015970538892020179e-03,-9.572886726636163246e+01,1.071270031133444434e-01,2.140516662597656250e+01,0.000000000000000000e+00,6.940165489909889018e+00,1.000000000000000000e+00
1.152000000000000000e+03,7.424845552189823650e+01,2.129373714113586047e+01,1.406408045213606347e-03,-4.421328317393751206e+01,4.048660010375856322e-01,2.429204368591308594e+01,0.000000000000000000e+00,1.201660005361140371e+01,1.000000000000000000e+00
1.153000000000000000e+03,4.306300720177726760e+01,2.885106466349338206e+01,4.083554770636818772e-03,-1.298979197152089284e+02,8.166633706762804756e-02,1.855475044250488281e+01,0.000000000000000000e+00,1.282185225861821287e+01,1.000000000000000000e+00
1.152000000000000000e+03,7.070352999956731388e+00,2.887972352612386473e+01,1.301370056219149605e-03,-4.085144206730436167e+01,3.534839628874445472e-01,2.644178962707519531e+01,0.000000000000000000e+00,9.760525148083342373e+00,1.000000000000000000e+00
1.153000000000000000e+03,1.203107232186063982e+02,3.062320487825406445e+01,-2.931244128254314671e-03,9.301711761439189274e+01,1.243008589752621074e-01,2.310054397583007812e+01,0.000000000000000000e+00,9.137825476005598802e+00,1.000000000000000000e+00
1.153000000000000000e+03,8.960918845882969208e+01,1.106162244476804091e+01,1.975123869709526688e-03,-6.241557603089663075e+01,2.833546819876308076e-01,2.174886131286621094e+01,0.000000000000000000e+00,3.468873397071623010e+00,1.000000000000000000e+00
1.154000000000000000e+03,1.457640910079190810e+01,2.264057510847243293e+01,-3.851015945494285896e-03,1.224552926358424116e+02,9.342961897114887559e-02,1.941395759582519531e+01,0.000000000000000000e+00,9.760525148083342373e+00,1.000000000000000000e+00
1.155000000000000000e+03,3.056666298744735499e+01,2.345142526495072843e+01,-3.266270085585258436e-03,1.037399431932758347e+02,1.605127487428564814e-01,1.996697998046875000e+01,0.000000000000000000e+00,1.361303508984351218e+01,1.000000000000000000e+00
1.160000000000000000e+03,7.586942498496381404e+01,1.322910229149875860e+01,-3.472495638144653795e-03,1.103403888650689169e+02,1.004369505920312822e-01,2.163634872436523438e+01,0.000000000000000000e+00,1.970916049515455271e+01,1.000000000000000000e+00
1.160000000000000000e+03,1.161648057160709016e+02,2.851542359048541897e+01,-1.558227874541389312e-03,4.907242173820596776e+01,2.891942765636541512e-01,2.730761146545410156e+01,0.000000000000000000e+00,8.532392549290410244e+00,1.000000000000000000e+00
1.161000000000000000e+03,1.904077776572738046e+01,2.256943657024447702e+01,-2.537365686647509878e-03,8.041066209590093194e+01,2.211527076361123889e-01,2.312635231018066406e+01,0.000000000000000000e+00,2.004777472284707684e+01,1.000000000000000000e+00
1.161000000000000000e+03,1.009878178837729052e+02,2.469293945356967157e+01,-2.485982042796605531e-03,7.876607952382137512e+01,2.842532060577789288e-01,2.031402778625488281e+01,0.000000000000000000e+00,1.444766841992227491e+01,1.000000000000000000e+00
1.162000000000000000e+03,1.286973483010849293e+02,2.114789884706863887e+01,1.123132868422262480e-03,-3.514679072732211296e+01,3.704146049800917107e-01,3.063390922546386719e+01,0.000000000000000000e+00,1.006927783475108917e+01,1.000000000000000000e+00
1.162000000000000000e+03,9.657070172061365554e+01,1.093706043501267189e+01,2.037024316761140447e-03,-6.439675892871530039e+01,2.989306349930265227e-01,2.095680427551269531e+01,0.000000000000000000e+00,1.444766841992227491e+01,1.000000000000000000e+00
1.164000000000000000e+03,3.859699969620205451e+01,1.815724265518955960e+01,-3.304838396225735862e-03,1.049743587924872514e+02,1.823651765940751401e-01,1.982086944580078125e+01,0.000000000000000000e+00,1.793780806257082006e+01,1.000000000000000000e+00
1.166000000000000000e+03,1.296230904604020679e+02,3.117453126118816797e+01,1.012962758970197084e-03,-3.162069120634048858e+01,4.055965911872033702e-01,2.758496475219726562e+01,0.000000000000000000e+00,1.006927783475108917e+01,1.000000000000000000e+00
1.168000000000000000e+03,1.127953398696355691e+02,1.644206207446971035e+01,-3.270873179239147058e-03,1.038872695997642808e+02,1.141034039760518981e-01,2.187962341308593750e+01,0.000000000000000000e+00,1.810144944910616260e+01,1.000000000000000000e+00
1.172000000000000000e+03,3.199545826444617447e+01,1.159025095943179373e+01,-3.163178097115665766e-03,1.004403856910856803e+02,1.332224151371670384e-01,2.336153030395507812e+01,0.000000000000000000e+00,1.525281375239904236e+01,1.000000000000000000e+00
1.172000000000000000e+03,6.660307314185436667e+01,2.561263381261986538e+01,-3.191067781268237726e-03,1.013330216557753687e+02,1.778334191908130801e-01,1.907517433166503906e+01,0.000000000000000000e+00,3.528138043326227713e+00,1.000000000000000000e+00
1.173000000000000000e+03,9.716006106136545384e+01,7.320629689903936921e+00,-3.449964838595409936e-03,1.096192691176796501e+02,1.151063238800835720e-01,2.137966537475585938e+01,0.000000000000000000e+00,1.441396631430295372e+01,1.000000000000000000e+00
1.175000000000000000e+03,5.387127318164023393e+01,7.488001176124808644e+00,-7.816900979121802623e-03,2.493872289558894693e+02,4.662220593185661954e-02,1.719929885864257812e+01,0.000000000000000000e+00,9.529140217347533692e+00,1.000000000000000000e+00
1.173000000000000000e+03,1.309020907285743363e+02,7.513680174057976835e+00,1.494779599954963864e-03,-4.704169914258535101e+01,3.071504899068372429e-01,2.410483741760253906e+01,0.000000000000000000e+00,1.697243467365684921e+01,1.000000000000000000e+00
1.175000000000000000e+03,9.488272905427587034e+01,2.155355573620044751e+01,-4.475962348552534921e-03,1.424572988371857036e+02,7.261732653881458610e-02,1.824056625366210938e+01,0.000000000000000000e+00,1.205072996051329248e+01,1.000000000000000000e+00
1.173000000000000000e+03,6.477334046091443476e+00,3.091319675393099686e+01,-2.891201592856980449e-03,9.173551804454793057e+01,3.029564763016697748e-01,1.877416419982910156e+01,0.000000000000000000e+00,1.676972676574436605e+01,1.000000000000000000e+00
1.176000000000000000e+03,4.505269036962622664e+01,2.677254390426190511e+01,-3.153876282729525457e-03,1.001426722421805522e+02,1.816227886674495196e-01,2.032081222534179688e+01,0.000000000000000000e+00,1.872536390761256797e+01,1.000000000000000000e+00
1.176000000000000000e+03,6.354819594049747877e+01,2.384756063073880483e+01,-1.745126906154841106e-03,5.505430365810058646e+01,4.068359226288138508e-01,2.093933677673339844e+01,0.000000000000000000e+00,3.528138043326227713e+00,1.000000000000000000e+00
